Progress,definition,DEEPCTN_s_1,DEEPCTN_s_2,DEEPCTN_s_3,DEEPCTN_s_4,DEEPCTN_s_5,DEEPCTN_s_6,DEEPCTN_ex_1,DEEPCTN_ex_2,DEEPCTN_ex_3,DEEPCTN_s_7,DEEPCTN_s_8,DEEPCTN_s_9,DEEPCTN_ex_4,DEEPCTN_ex_5,DEEPCTN_ex_6,DEEPCTN_ex_7,DEEPCTN_emo_1,DEEPCTN_emo_2,DEEPCTN_emo_3,DEEPCTN_emo_4,DEEPCTN_s_10,DEEPCTN_ex_8,DEEPCTN_m_1,DEEPCTN_m_2,DEEPCTN_m_3,DEEPCTN_m_4,DEEPCTN_m_5,DEEPCTN_m_6,DEEPCTN_em_5,DEEPCTN_em_6,EIDR_1,EIDR_2,EIDR_3,EIDR_4,EIDR_5,EIDR_6,EIDR_7,EIDR_8,EIDR_9,EIDR_10,EIDR_11,EIDR_12,EIDR_13,EIDR_14,att_1[4],CNS_1,CNS_2,CNS_3,CNS_4,CNS_5,CNS_6,CNS_7,CNS_8,CNS_9,CNS_10,CNS_11,CNS_12,CNS_13,CNS_14,att_2[1],PI_me_1,PI_me_2,PI_me_3,PI_me_4,PI_me_5,PI_hierarchy_1,PI_hierarchy_2,PI_hierarchy_3,PI_hierarchy_4,PI_hierarchy_5,PI_interconnect_1,PI_interconnect_2,PI_interconnect_3,PI_interconnect_4,att_3[2],RPEBS_1,RPEBS_2,RPEBS_3,RPEBS_4,RPEBS_5,RPEBS_6,RPEBS_7,RPEBS_8,RPEBS_9,RPEBS_10,RPEBS_11,RPEBS_12,RPEBS_13,RPEBS_14,RPEBS_15,RPEBS_16,RPEBS_17,RPEBS_18,RPEBS_19,RPEBS_20,att_4[4],LOC_1_internal,LOC_2_internal,LOC_3_internal,LOC_4_chance,LOC_5_chance,LOC_6_chance,LOC_7_power,LOC_8_power,LOC_9_power,SES_peers,SES_family,politics_overall,politics_economic,politics_social,nature_child,land_child_cat_1,land_child_cat_2,land_child_cat_3,land_child_cat_4,land_child_cat_5,land_child_cat_6,land_child_cat_7,land_child_cat_8,land_child_cat_8_TEXT,land_child_freq,nature_live_now,land_now_cat_1,land_now_cat_2,land_now_cat_3,land_now_cat_4,land_now_cat_5,land_now_cat_6,land_now_cat_7,land_now_cat_8,land_now_cat_8_TEXT,land_now_freq,age,gender,gender_6_TEXT,ethnoracial,ethnoracial_mixed_1,ethnoracial_mixed_2,ethnoracial_mixed_3,ethnoracial_mixed_4,ethnoracial_mixed_5,ethnoracial_mixed_6,ethnoracial_mixed_7,ethnoracial_mixed_8,country_born,country_growup,move_us,college_year,college_year_9_TEXT,transfer,major,subjective_att,SC0,id,duration,ATT_1,ATT_2,ATT_3,ATT_4,ATT_TOT,subjectATT,EIDR,EIDR_Z,CNS,CNS_Z,PI_me,PI_me_Z,PI_hierarchy,PI_hierarchy_Z,PI_connect,PI_connect_Z,PEB,PEB_Z,LOC,LOC_internal,LOC_chance,LOC_power,LOC_Z,LOC_internal_Z,LOC_chance_Z,LOC_power_Z,DEEPCTN_s_1_Z,DEEPCTN_s_2_Z,DEEPCTN_s_3_Z,DEEPCTN_s_4_Z,DEEPCTN_s_5_Z,DEEPCTN_s_6_Z,DEEPCTN_ex_1_Z,DEEPCTN_ex_2_Z,DEEPCTN_ex_3_Z,DEEPCTN_s_7_Z,DEEPCTN_s_8_Z,DEEPCTN_s_9_Z,DEEPCTN_ex_4_Z,DEEPCTN_ex_5_Z,DEEPCTN_ex_6_Z,DEEPCTN_ex_7_Z,DEEPCTN_emo_1_Z,DEEPCTN_emo_2_Z,DEEPCTN_emo_3_Z,DEEPCTN_emo_4_Z,DEEPCTN_s_10_Z,DEEPCTN_ex_8_Z,DEEPCTN_m_1_Z,DEEPCTN_m_2_Z,DEEPCTN_m_3_Z,DEEPCTN_m_4_Z,DEEPCTN_m_5_Z,DEEPCTN_m_6_Z,DEEPCTN_em_5_Z,DEEPCTN_em_6_Z,politics_overall_Z,politics_economic_z,politics_social_z,SES_family_z,SES_peers_z
100,"Beauty, the environment, flora, green, forests, etc.",3,2,3,3,4,4,5,5,4,1,3,1,3,4,5,4,4,2,3,3,1,1,1,1,4,1,1,1,4,1,5,5,6,6,3,6,5,5,7,5,7,4,7,7,4,4,5,6,5,4,5,5,4,3,4,3,3,4,4,1,3,4,4,3,2,5,4,5,5,4,4,6,2,4,2,5,3,1,3,1,3,1,4,3,4,5,4,2,5,3,3,5,5,5,4,4,6,3,4,5,5,7,6,6,6,2,6,6,6,6,2,1,NA,NA,1,NA,NA,NA,1,Wetlands,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2,22,Woman,NA,White,NA,NA,NA,NA,NA,NA,NA,NA,188,188,NA,4,NA,1,78,1,4,41178,1857s (~30.95 minutes),1,1,1,1,4,1,5.571428571428571,0.3536603890037827,4.214285714285714,-0.3531029909473134,3.2,-0.4530287902255632,4.6,1.2881630983177017,4,-0.3497091258495365,3.45,1.028973791782502,5.333333333333333,4.333333333333333,5.666666666666667,6,1.0969916092339156,-0.339606869187583,1.1623076877488454,1.3001545420467129,-0.5504514243066225,-1.54019841132531,-0.31351774441316094,-1.1634182587105382,-0.8700620939639203,-0.10481883515577826,0.043340572783377544,0.605022939324305,-0.11590444000747498,-1.5368735299620224,-0.7232695927978637,-1.6047710880705357,-0.8258893108086636,-0.30741406673497124,0.242649374138766,-1.0002831510131636,-0.8205217437894478,-1.549560798537,-0.41423816377903533,0.024189532431870317,-1.513082203851817,-1.5318323094064454,-2.0741163887644563,-1.7684100869100632,-0.3998577496447905,-1.755788881036438,-1.6494889604643954,-1.5259512090636833,-0.7829596924773045,-1.2146914180376043,0.8194115604815719,0.8823284361749675,0.2997889206287371,-0.1737660528472823,-2.8009695954265896
100,Nature is the outdoors. Nature is what covers the earth and is not man-made,5,5,1,3,6,5,4,7,5,2,5,1,4,4,3,7,7,5,1,6,5,2,6,4,6,5,4,5,6,3,6,4,7,7,1,5,6,7,6,2,6,3,5,7,4,2,4,6,5,4,4,4,5,4,5,5,4,5,4,1,4,4,4,2,4,2,1,1,5,3,6,6,2,5,2,4,5,4,2,1,2,4,4,3,1,2,4,3,5,5,5,3,5,1,3,4,5,5,4,7,7,6,6,7,5,6,6,5,5,7,2,NA,NA,NA,NA,NA,NA,NA,1,Parks and trees,3,2,1,NA,NA,NA,NA,NA,NA,NA,NA,2,20,Woman,NA,Asian,NA,NA,NA,NA,NA,NA,NA,NA,79,79,19,3,NA,2,15,1,4,43168,766s (~12.77 minutes),1,1,1,1,4,1,5.142857142857143,-0.07730396829326294,4.357142857142857,-0.19519070253677787,3.6,-0.0019840676944182247,2.4,-1.2576218235946799,4.75,0.4980454612217328,3.3,0.6554322059082999,5.777777777777778,4.666666666666667,6.666666666666667,6,1.681710856985014,0.01562608293807893,2.049651541903374,1.3001545420467129,0.5635185204325958,0.23615218031594354,-1.3616505958336305,-1.1634182587105382,0.4485653462213992,0.41319888641118435,-0.5992305280484379,1.7640837388163724,0.4653222370888339,-0.996591185923827,0.40808330235842794,-1.6047710880705357,-0.2317368741298569,-0.30741406673497124,-0.8755051742574405,1.1540108773793976,1.1361070298623126,0.13503080284807,-1.4605730811764503,1.5708077622945802,0.83219521211849945,-0.986007003755873,1.0117199487952282,-0.05688357895453367,0.7459531127827179,0.5967612503326204,0.0776627350883952,0.6376636029559257,0.3728379487987167,-0.2129749161009101,-0.03247667770201349,0.09470017246904094,0.9813090668580666,-0.1737660528472823,-0.05269552060860442
100,The outside world around me,4,5,2,6,5,4,5,3,3,2,3,6,2,4,5,4,5,4,4,1,2,1,5,4,5,2,3,2,7,2,5,5,6,4,2,4,5,4,6,5,6,5,3,5,4,3,5,6,1,5,1,4,7,5,6,5,6,6,5,1,4,4,4,4,5,4,3,5,4,4,6,6,5,6,2,2,3,3,3,1,1,2,1,3,1,4,5,3,3,4,4,3,5,2,3,4,6,5,5,4,5,4,2,2,2,7,6,5,5,6,2,1,1,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,1,NA,NA,NA,NA,NA,6,19,Woman,NA,Asian,NA,NA,NA,NA,NA,NA,NA,NA,188,188,NA,2,NA,2,33,1,4,42715,1052s (~17.53 minutes),1,1,1,1,4,1,4.642857142857143,-0.5800957184731503,4.642857142857143,0.12063387428429512,4.2,0.6745830161022995,4,0.5938581196143253,5.75,1.628384910650092,2.8,-0.5897064136723702,3.888888888888889,5.333333333333333,4.333333333333333,2,-0.8033459459571536,0.7260919871894008,-0.020817451123859892,-2.143361565432347,0.006533548062986611,0.23615218031594354,-0.8375841701233957,0.6962331141970876,-0.21074837387126055,-0.10481883515577826,0.043340572783377544,-0.5540378601677625,-0.6971311171037838,-0.996591185923827,-0.7232695927978637,0.9716269393873395,-1.4200417474874703,-0.30741406673497124,0.242649374138766,-1.0002831510131636,-0.1683121525721943,-0.4264997309469533,0.10892929491967214,-1.006889287476603,-0.926762849859238,-1.5318323094064454,0.39455268128329124,-0.05688357895453367,0.17304768156896372,-1.1676513481941735,-0.498054496762535,-0.985047506058781,0.9507367694367272,-0.7138331670692571,-0.03247667770201349,0.09470017246904094,0.2997889206287371,-0.1737660528472823,0.6343729980958919
100,"Nature are the physical traits of world like plants, landscape, animals, etc.",5,5,2,5,5,3,5,3,5,4,5,4,4,2,5,6,4,6,7,4,4,4,5,4,5,3,3,4,3,2,5,5,5,3,4,5,6,5,5,6,5,4,5,5,4,5,5,6,3,5,5,5,5,5,5,5,5,6,3,1,4,4,3,5,4,5,4,3,5,4,5,4,4,5,2,5,5,2,4,3,2,1,4,4,2,4,2,4,4,4,4,2,5,3,4,4,5,6,6,3,2,3,2,3,2,4,3,6,6,6,2,1,NA,NA,NA,NA,NA,NA,NA,NA,4,2,1,NA,NA,NA,NA,NA,NA,NA,NA,4,19,Woman,NA,Asian,NA,NA,NA,NA,NA,NA,NA,NA,188,188,NA,2,NA,2,78,1,4,41593,876s (~14.6 minutes),1,1,1,1,4,1,4.857142857142857,-0.3646135398246279,4.857142857142857,0.3575023069000984,4,0.44906065483672675,4.2,0.8252931125154511,4.5,0.21546059886464305,3.4,0.9044599298244341,3.5555555555555554,5.666666666666667,2.6666666666666665,2.3333333333333335,-1.2418853817704776,1.0813249393150628,-1.4997238747147408,-1.856401889809092,0.5635185204325958,0.23615218031594354,-0.8375841701233957,0.07634932322787899,-0.21074837387126055,-0.6228365567227409,0.043340572783377544,-0.5540378601677625,0.4653222370888339,0.08397350215256404,0.40808330235842794,-0.05893227159581058,-0.2317368741298569,-1.4593722728517309,0.242649374138766,0.43591286791521056,-0.8205217437894478,0.6965613366430933,1.6784316710157947,0.5397289423861069,0.24587585812592033,0.105643607545272,0.39455268128329124,-0.05688357895453367,0.17304768156896372,-0.5795138153519088,-0.498054496762535,0.09675989995102348,-1.360858513115315,-0.7138331670692571,0.8194115604815719,0.8823284361749675,0.2997889206287371,-1.9165373475803211,-1.4268325580175971
100,The environment that is purely organic and is not artificial.,7,5,4,6,7,7,4,4,4,6,5,5,4,6,4,4,5,3,5,1,4,2,6,4,2,4,3,3,1,2,5,6,5,4,4,6,5,5,5,4,5,4,5,5,4,5,6,6,5,6,6,6,6,6,6,5,2,7,6,1,3,3,4,2,3,3,2,2,3,3,4,5,4,5,2,4,5,1,3,1,2,1,4,3,1,5,4,2,4,4,5,2,4,2,3,4,5,5,5,4,4,5,2,3,3,5,5,5,5,5,1,NA,1,NA,NA,NA,NA,NA,NA,NA,4,2,1,NA,NA,NA,NA,1,NA,NA,NA,2,19,Woman,NA,Asian,NA,NA,NA,NA,NA,NA,NA,NA,37,37,18,2,NA,2,78,1,4,41067,835s (~13.92 minutes),1,1,1,1,4,1,4.857142857142857,-0.3646135398246279,5.571428571428571,1.1470637489527788,3,-0.678551151491136,2.6,-1.026186830693554,4.5,0.21546059886464305,3,-0.0916509658401017,4,5,4.333333333333333,2.6666666666666665,-0.657166134019379,0.3708590350637399,-0.020817451123859892,-1.569442214185837,1.6774884651718138,0.23615218031594354,0.21054868129707385,0.6962331141970876,1.107879066314059,1.4492343295451096,-0.5992305280484379,0.025492539578271255,-0.11590444000747498,1.164538190228955,0.40808330235842794,0.45634733389576443,-0.2317368741298569,0.8445441393817883,-0.31642790005933724,-1.0002831510131636,-0.1683121525721943,-0.9880302647419765,0.6320967536183796,-1.006889287476603,0.24587585812592033,-0.986007003755873,1.0117199487952282,-0.05688357895453367,-1.5456686120722989,0.008623717490355778,-0.498054496762535,-0.44414380305387874,-2.516656154391336,-0.7138331670692571,-0.03247667770201349,0.09470017246904094,-0.38173122560059247,-0.7546898177582952,-0.7397640393131008
100,"To me, nature is the environment we live in. By this I mean all the trees, plants, animals, etc. we see and feel surrounding us.",4,4,3,7,7,4,6,1,5,5,6,7,7,7,6,7,5,3,4,2,4,4,5,6,6,4,3,3,3,3,7,4,6,6,3,7,6,6,5,7,7,4,6,6,4,4,6,6,7,4,5,6,7,4,6,4,4,4,4,1,3,2,4,4,3,6,4,4,4,5,6,6,6,6,2,5,4,2,5,3,2,2,4,5,3,4,3,4,3,5,5,2,5,2,3,4,5,6,4,5,6,5,7,6,6,8,5,6,6,7,2,1,NA,NA,NA,NA,NA,NA,NA,NA,5,2,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,Woman,NA,Hispanic,NA,NA,NA,NA,NA,NA,NA,NA,188,188,NA,1,NA,2,46,1,4,48664,3922s (~1.09 hours),1,1,1,1,4,1,5.714285714285714,0.4973151747694652,5.071428571428571,0.5943707395159027,3.2,-0.4530287902255632,4.6,1.2881630983177017,6,1.9109697730071817,3.55,1.2780015156986348,5.555555555555555,5,5.333333333333333,6.333333333333333,1.3893512331094648,0.3708590350637399,0.8665264030306687,1.5871142176699675,0.006533548062986611,-0.35596468356447425,-0.31351774441316094,1.316116905166296,1.107879066314059,-0.10481883515577826,0.685911673615193,-1.7130986596598299,0.4653222370888339,0.6242558461907596,0.9737597499365738,1.4869065448789145,1.550720435906563,1.420523242440168,0.8017266483368692,1.1540108773793976,-0.1683121525721943,-0.9880302647419765,0.10892929491967214,-0.4913498775223663,0.24587585812592033,0.105643607545272,0.39455268128329124,1.0841340930158192,0.7459531127827179,0.008623717490355778,-0.498054496762535,-0.44414380305387874,-1.360858513115315,-0.2129749161009101,0.8194115604815719,0.8823284361749675,0.9813090668580666,-0.7546898177582952,1.3214415168003883
100,"nature is the environment around me. It includes the trees, the ecosystem, the organisms around me",5,6,6,6,6,6,5,3,6,2,6,6,5,2,6,6,6,3,7,5,3,4,6,6,6,6,3,6,6,2,6,6,7,6,6,7,6,5,7,6,7,7,6,6,4,6,6,6,5,6,6,6,5,6,6,2,5,2,7,1,5,5,5,2,5,5,5,4,5,4,5,5,5,5,2,5,4,3,3,2,2,2,4,4,4,3,3,4,4,5,5,4,5,3,4,4,4,3,4,4,2,5,2,2,2,9,10,6,6,6,1,NA,1,NA,NA,1,1,NA,NA,NA,3,1,1,1,NA,NA,NA,NA,1,NA,NA,1,19,Woman,NA,Asian,NA,NA,NA,NA,NA,NA,NA,NA,78,78,18,2,NA,2,15,1,4,41225,1041s (~17.35 minutes),1,1,1,1,4,1,6.285714285714286,1.0719343178321934,5.285714285714286,0.831239172131707,4.4,0.9001053773678722,4.6,1.2881630983177017,5,0.7806303235788227,3.65,1.527029239614769,3.111111111111111,3.6666666666666665,3.6666666666666665,2,-1.8266046295215754,-1.0500727734389055,-0.6123800205602122,-2.143361565432347,0.5635185204325958,0.8282690441963614,1.2586815327175433,0.6962331141970876,0.4485653462213992,0.931216607978147,0.043340572783377544,-0.5540378601677625,1.0465489141851427,-0.996591185923827,0.9737597499365738,0.9716269393873395,0.3624155625489497,-1.4593722728517309,0.8017266483368692,0.43591286791521056,0.4838974386450592,-0.9880302647419765,1.6784316710157947,1.0552683523403434,-0.34044349586665884,0.105643607545272,1.0117199487952282,1.0841340930158192,0.7459531127827179,1.184898783174885,-0.498054496762535,1.178567305960828,0.3728379487987167,-0.7138331670692571,0.8194115604815719,0.8823284361749675,0.2997889206287371,2.1499290067967696,2.0085100355048846
100,"nature is plants, animals, and humans in the environment.",4,5,4,4,7,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4,3,3,6,4,3,7,4,4,4,3,7,7,6,7,4,7,7,4,4,6,7,4,4,4,4,6,5,6,4,4,4,4,5,6,4,3,4,4,6,1,3,3,3,3,3,3,3,4,5,3,4,5,4,4,2,1,3,4,4,1,4,3,3,2,3,3,2,3,4,2,5,2,3,2,3,4,4,5,3,5,4,6,4,4,5,5,7,6,4,6,2,NA,NA,NA,NA,1,NA,NA,NA,NA,6,1,1,NA,NA,NA,NA,NA,NA,NA,NA,5,21,Woman,NA,Hispanic,NA,NA,NA,NA,NA,NA,NA,NA,188,188,NA,4,NA,1,15,1,4,42103,1381s (~23.02 minutes),1,1,1,1,4,1,5.571428571428571,0.3536603890037827,4.642857142857143,0.12063387428429512,3,-0.678551151491136,3.6,0.13098813381207414,4.25,-0.06712426349244674,2.85,-0.4651925517143025,4.444444444444445,4,5,4.333333333333333,-0.0724468862682804,-0.694839821313244,0.5707451183124929,-0.13464383606956234,0.006533548062986611,0.23615218031594354,0.21054868129707385,-0.5435344677413295,1.107879066314059,-0.6228365567227409,-0.5992305280484379,0.025492539578271255,-0.11590444000747498,0.08397350215256404,-0.7232695927978637,-0.05893227159581058,-0.2317368741298569,-0.30741406673497124,-0.31642790005933724,-1.0002831510131636,-0.8205217437894478,-0.4264997309469533,0.10892929491967214,0.5397289423861069,-0.34044349586665884,-0.4401816981053005,1.0117199487952282,-0.05688357895453367,-0.9727631808585446,1.7730363160171496,0.0776627350883952,0.09675989995102348,-0.7829596924773045,-0.2129749161009101,0.8194115604815719,-0.6929280912368856,0.2997889206287371,0.40715771206373064,-0.7397640393131008
100,Elements in the world that are not human-made.,5,6,6,7,6,6,7,6,5,5,6,5,7,6,6,6,7,4,7,2,6,5,5,7,6,7,6,6,5,4,7,7,7,6,5,6,7,7,7,7,7,6,7,7,4,5,5,6,6,5,5,5,6,5,4,5,3,4,6,1,4,4,4,4,4,3,4,3,3,3,4,5,4,6,2,5,5,3,5,3,2,2,3,4,3,5,4,4,3,5,5,3,4,3,4,4,4,4,3,2,4,4,3,4,4,6,6,6,5,7,1,1,NA,NA,1,NA,NA,NA,1,chaparral,6,2,1,1,1,NA,NA,1,NA,1,chaparral,4,22,Woman,NA,Hispanic,NA,NA,NA,NA,NA,NA,NA,NA,188,111,NA,4,NA,2,78,1,4,32830,2411s (~40.18 minutes),1,1,1,1,4,1,6.642857142857143,1.4310712822463991,5,0.5154145953106349,4,0.44906065483672675,3.2,-0.33188185199017706,4.75,0.4980454612217328,3.75,1.7760569635309034,3.5555555555555554,3.6666666666666665,3.3333333333333335,3.6666666666666665,-1.2418853817704776,-1.0500727734389055,-0.9081613052783881,-0.7085631873160722,0.5635185204325958,0.8282690441963614,1.2586815327175433,1.316116905166296,0.4485653462213992,0.931216607978147,1.3284827744470085,1.1845533390703387,0.4653222370888339,0.6242558461907596,0.9737597499365738,0.45634733389576443,1.550720435906563,0.8445441393817883,0.8017266483368692,0.43591286791521056,1.1361070298623126,-0.4264997309469533,1.6784316710157947,-0.4913498775223663,1.4185145661110785,0.6514689131958445,0.39455268128329124,1.6546429290009959,0.7459531127827179,1.7730363160171496,1.2290971987902557,1.178567305960828,-0.2050608718392939,0.287883334867437,0.8194115604815719,0.09470017246904094,0.9813090668580666,-0.1737660528472823,-0.05269552060860442
100,Nature is what existed on the planet prior to human interaction and civilization.,4,4,3,4,6,6,5,4,5,5,5,5,4,6,4,4,6,4,5,4,4,5,5,4,6,3,4,5,5,4,6,4,4,4,2,5,6,6,5,5,5,5,6,5,4,3,3,5,4,3,3,4,3,4,4,4,5,4,3,1,4,4,4,4,4,4,4,3,2,3,4,3,4,2,2,4,4,2,4,2,2,2,4,2,1,3,3,4,3,5,4,3,5,2,3,4,5,5,3,5,4,3,5,5,5,7,7,6,5,6,1,NA,NA,NA,NA,NA,1,NA,NA,NA,4,1,1,1,NA,NA,NA,NA,1,NA,NA,3,20,Woman,NA,Asian,NA,NA,NA,NA,NA,NA,NA,NA,188,78,NA,3,NA,2,78,1,4,38418,865s (~14.42 minutes),1,1,1,1,4,1,4.857142857142857,-0.3646135398246279,3.7142857142857144,-0.9057960003841896,4,0.44906065483672675,3.2,-0.33188185199017706,3.25,-1.197463712920806,3.1,0.15737675807603255,4.444444444444445,4.333333333333333,4,5,-0.0724468862682804,-0.339606869187583,-0.31659873584203585,0.4392755151769479,0.006533548062986611,-0.35596468356447425,-0.31351774441316094,-0.5435344677413295,0.4485653462213992,0.931216607978147,0.043340572783377544,0.025492539578271255,0.4653222370888339,0.6242558461907596,0.40808330235842794,0.45634733389576443,-0.2317368741298569,0.8445441393817883,-0.31642790005933724,-1.0002831510131636,0.4838974386450592,-0.4264997309469533,0.6320967536183796,0.5397289423861069,0.24587585812592033,0.6514689131958445,0.39455268128329124,-0.05688357895453367,0.7459531127827179,-0.5795138153519088,0.0776627350883952,0.6376636029559257,-0.2050608718392939,0.287883334867437,0.8194115604815719,0.09470017246904094,0.2997889206287371,0.40715771206373064,0.6343729980958919
100,outside,7,7,7,6,7,7,7,7,7,7,7,7,7,7,7,7,5,6,7,3,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,7,7,7,1,7,7,7,7,6,7,6,7,7,1,1,6,6,3,5,6,5,4,2,5,5,6,2,5,6,2,3,4,3,3,4,2,1,3,3,4,3,4,3,2,4,4,4,4,4,3,4,7,7,6,1,1,1,1,1,2,7,6,4,4,4,1,1,1,NA,NA,NA,NA,1,NA,NA,2,1,1,1,NA,NA,NA,NA,1,NA,NA,4,22,Woman,NA,Asian,NA,NA,NA,NA,NA,NA,NA,NA,37,37,18,3,NA,1,78,1,4,46215,297s (~4.95 minutes),1,1,1,1,4,1,7,1.790208246660604,6,1.6208006141843874,5.2,1.8021948224301623,4.2,0.8252931125154511,4.75,0.4980454612217328,3.25,0.5309183439502333,3,6.666666666666667,1,1.3333333333333333,-1.97278444145935,2.147023795692047,-2.978630298305622,-2.717280916678857,1.6774884651718138,1.4203859080767791,1.7827479584277783,0.6962331141970876,1.107879066314059,1.4492343295451096,1.3284827744470085,1.7640837388163724,1.6277755912814516,1.7048205342671505,1.5394361975147195,1.4869065448789145,1.550720435906563,1.420523242440168,1.3608039225349724,1.1540108773793976,-0.1683121525721943,0.6965613366430933,1.6784316710157947,0.024189532431870317,1.4185145661110785,1.7431195244969895,1.628887216307165,1.6546429290009959,1.3188585439964722,1.7730363160171496,1.804814430641186,1.7194710089657301,0.9507367694367272,1.7904580877724783,-0.884364915885599,-0.6929280912368856,-1.0632513718299221,-0.1737660528472823,0.6343729980958919
100,"Outdoors, mostly green comes to mind or the ocean. Just anything that is natural and not man made.",4,5,4,3,4,5,4,3,4,5,5,4,4,4,4,5,4,5,4,4,4,4,5,7,5,5,4,6,3,4,4,6,3,4,4,4,4,3,4,4,3,5,4,4,4,5,4,4,4,4,4,4,6,5,4,4,4,5,3,1,2,3,4,2,4,3,3,3,4,3,4,2,4,3,3,4,3,3,2,2,2,3,3,4,3,3,3,4,3,4,3,3,3,3,3,4,3,5,3,3,5,5,3,5,3,6,7,7,6,7,1,NA,NA,NA,NA,NA,NA,NA,1,parks,7,1,1,NA,NA,NA,NA,NA,NA,NA,NA,7,21,Woman,NA,Middle Eastern,NA,NA,NA,NA,NA,NA,NA,NA,80,180,15,3,NA,2,7,2,3,39176,413s (~6.88 minutes),1,1,0,1,3,2,4,-1.2265422544187201,4.285714285714286,-0.27414684674204565,3,-0.678551151491136,3.2,-0.33188185199017706,3.25,-1.197463712920806,3.05,0.03286289611796487,3.888888888888889,3.6666666666666665,4.333333333333333,3.6666666666666665,-0.8033459459571536,-1.0500727734389055,-0.020817451123859892,-0.7085631873160722,0.006533548062986611,0.23615218031594354,0.21054868129707385,-1.1634182587105382,-0.8700620939639203,0.41319888641118435,-0.5992305280484379,-0.5540378601677625,-0.11590444000747498,0.6242558461907596,0.40808330235842794,-0.05893227159581058,-0.2317368741298569,-0.30741406673497124,-0.31642790005933724,-0.28218514154897645,-0.8205217437894478,0.13503080284807,0.10892929491967214,0.5397289423861069,0.24587585812592033,0.105643607545272,0.39455268128329124,1.6546429290009959,0.17304768156896372,0.5967612503326204,0.0776627350883952,1.178567305960828,-1.360858513115315,0.287883334867437,1.6712997986651574,0.8823284361749675,0.9813090668580666,0.40715771206373064,-0.05269552060860442
100,The environment you are surrounded by,3,5,5,4,5,3,5,2,3,4,4,3,4,5,4,5,2,4,2,2,3,4,5,5,5,3,1,3,5,3,5,6,6,4,3,5,5,6,5,5,5,4,5,5,4,5,6,5,6,5,4,5,5,5,6,5,5,4,4,1,4,4,3,3,4,4,4,4,4,5,4,5,4,4,2,4,4,2,4,3,2,2,3,3,2,1,3,3,4,4,4,2,5,2,3,4,5,5,5,4,4,3,4,2,2,7,8,5,6,6,2,NA,1,NA,NA,1,NA,NA,NA,NA,4,2,1,1,NA,NA,NA,NA,NA,NA,NA,2,21,Man,NA,Asian,NA,NA,NA,NA,NA,NA,NA,NA,188,188,NA,3,NA,1,78,1,4,45133,583s (~9.72 minutes),1,1,1,1,4,1,4.928571428571429,-0.29278614694178623,5,0.5154145953106349,3.6,-0.0019840676944182247,4.2,0.8252931125154511,4.25,-0.06712426349244674,3,-0.0916509658401017,3.7777777777777777,5,3.6666666666666665,2.6666666666666665,-0.9495257578949282,0.3708590350637399,-0.6123800205602122,-1.569442214185837,-0.5504514243066225,0.23615218031594354,0.7346151070073087,-0.5435344677413295,-0.21074837387126055,-0.6228365567227409,0.043340572783377544,-1.1335682599137962,-0.6971311171037838,0.08397350215256404,-0.1575931452197179,-0.5742118770873856,-0.2317368741298569,0.2685650363234085,-0.31642790005933724,-0.28218514154897645,-2.124940926223955,-0.4264997309469533,-0.9374056224777428,-0.4913498775223663,-0.34044349586665884,0.105643607545272,0.39455268128329124,0.5136252570306428,0.17304768156896372,-0.5795138153519088,-1.6494889604643954,-0.44414380305387874,-0.2050608718392939,-0.2129749161009101,-0.03247667770201349,0.8823284361749675,0.2997889206287371,0.9880814769747436,0.6343729980958919
